,0,1
20,"['https://satbeams.com/images/footprints/16E-Ku-EuropeAW3C.jpg', 'https://satbeams.com/images/footprints/16E-Ku-EuropeBW3C.jpg', 'https://satbeams.com/images/footprints/16E-Ku-SEAfricaW3C.jpg', 'https://satbeams.com/images/footprints/16E-Ku-SSAfricaW3C.jpg', 'https://satbeams.com/images/footprints/16E-Ka-EuropeCW3C.jpg']","['Ku-band Europe A beam (active)', 'Ku-band Europe B beam (active)', 'Ku-band South-East Africa beam (active)', 'Ku-band Sub Saharan Africa beam (active)', 'Ka-band Europe C beam (active)']"
21,"['https://satbeams.com/images/footprints/17E-C-17H01.jpg', 'https://satbeams.com/images/footprints/17E-C-17H02.jpg', 'https://satbeams.com/images/footprints/17E-C-17H03.jpg', 'https://satbeams.com/images/footprints/17E-C-17H04.jpg', 'https://satbeams.com/images/footprints/17E-C-17S01.jpg', 'https://satbeams.com/images/footprints/17E-C-17S02.jpg', 'https://satbeams.com/images/footprints/17E-C-17S03.jpg', 'https://satbeams.com/images/footprints/17E-C-17S04.jpg', 'https://satbeams.com/images/footprints/17E-C-17S05.jpg', 'https://satbeams.com/images/footprints/17E-C-17S06.jpg', 'https://satbeams.com/images/footprints/17E-C-17S07.jpg', 'https://satbeams.com/images/footprints/17E-C-17S08.jpg', 'https://satbeams.com/images/footprints/17E-C-17S09.jpg', 'https://satbeams.com/images/footprints/17E-C-17S10.jpg', 'https://satbeams.com/images/footprints/17E-C-17S11.jpg', 'https://satbeams.com/images/footprints/17E-C-17S12.jpg', 'https://satbeams.com/images/footprints/17E-Ku-171.jpg', 'https://satbeams.com/images/footprints/17E-Ku-172.jpg']","['C-band Hub 1 beam (active)', 'C-band Hub 2 beam (active)', 'C-band Hub 3 beam (active)', 'C-band Hub 4 beam (active)', 'C-band S01 User beam (active)', 'C-band S02 User beam (active)', 'C-band S03 User beam (active)', 'C-band S04 User beam (active)', 'C-band S05 User beam (active)', 'C-band S06 User beam (active)', 'C-band S07 User beam (active)', 'C-band S08 User beam (active)', 'C-band S09 User beam (active)', 'C-band S10 User beam (active)', 'C-band S11 User beam (active)', 'C-band S12 User beam (active)', 'Ku-band Africa beam (active)', 'Ku-band Indian Ocean Maritime beam (active)']"
22,['https://satbeams.com/images/footprints/19E-Ku-PE1N.jpg'],['Ku-band Pan-European beam (active)']
23,"['https://satbeams.com/images/footprints/19E-Ku-LFSS.jpg', 'https://satbeams.com/images/footprints/19E-Ka-1L.jpg']","['Ku-band FSS Beam (active)', 'Ka-band Europe Beam (active)']"
24,"['https://satbeams.com/images/footprints/19E-Ku-KR.jpg', 'https://satbeams.com/images/footprints/19E-Ku-KRSpot1.jpg']","['Ku-band Europe Beam (active)', 'Ku-band Spot 1 Beam (Poland) (active)']"
25,[],[]
26,"['https://satbeams.com/images/footprints/19E-Ku-1MEurope.jpg', 'https://satbeams.com/images/footprints/19E-Ku-1MWide.jpg']","['Ku-band European Beam (active)', 'Ku-band Wide Beam (active)']"
27,"['https://satbeams.com/images/footprints/20E-C-5CExt.jpg', 'https://satbeams.com/images/footprints/20E-C-5C.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C01.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C02.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C03.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C04.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C05.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C06.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C07.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C08.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C09.jpg', 'https://satbeams.com/images/footprints/20E-Ka-5C10.jpg']","['C-band Extended beam (active)', 'C-band Wide beam (active)', 'Ka-band Spot 01 beam (active)', 'Ka-band Spot 02 beam (active)', 'Ka-band Spot 03 beam (active)', 'Ka-band Spot 04 beam (active)', 'Ka-band Spot 05 beam (active)', 'Ka-band Spot 06 beam (active)', 'Ka-band Spot 07 beam (active)', 'Ka-band Spot 08 beam (active)', 'Ka-band Spot 09 beam (active)', 'Ka-band Spot 10 beam (active)']"
28,"['https://satbeams.com/images/footprints/21E-Ku-NEAA.jpg', 'https://satbeams.com/images/footprints/21E-Ku-NWAE.jpg', 'https://satbeams.com/images/footprints/21E-Ku-Widebeam.jpg']","['Ku-band North East Africa/Asia beam (active)', 'Ku-band North-West Africa Europe beam (active)', 'Ku-band Wide beam (active)']"
29,,
30,"['https://satbeams.com/images/footprints/23E-Ku-3BS1.jpg', 'https://satbeams.com/images/footprints/23E-Ku-3BEurope.jpg', 'https://satbeams.com/images/footprints/23E-Ku-3BSA.jpg', 'https://satbeams.com/images/footprints/23E-Ku-3BS2.jpg', 'https://satbeams.com/images/footprints/23E-Ka-3BEurope.jpg']","['Ku-band European Beam (active)', 'Ku-band Pan-European Beam (active)', 'Ku-band South Africa beam (active)', 'Ku-band Middle East Spot Beam (active)', 'Ka-band Europe Beam (active)']"
31,[],[]
32,"['https://satbeams.com/images/footprints/23E-C-A2.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S01.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S02.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S03.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S04.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S05.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S06.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S07.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S08.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S09.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S10.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S11.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S12.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S13.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S14.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S15.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S16.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S17.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S18.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S19.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S20.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S21.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S22.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S23.jpg', 'https://satbeams.com/images/footprints/23E-Ku-S24.jpg']","['C-band Europe and Africa beam (active)', 'Ku-band S01 User Spot beam (active)', 'Ku-band S02 User Spot beam (active)', 'Ku-band S03 User Spot beam (active)', 'Ku-band S04 User Spot beam (active)', 'Ku-band S05 User Spot beam (active)', 'Ku-band S06 User Spot beam (active)', 'Ku-band S07 User Spot beam (active)', 'Ku-band S08 User Spot beam (active)', 'Ku-band S09 User Spot beam (active)', 'Ku-band S10 User Spot beam (active)', 'Ku-band S11 User Spot beam (active)', 'Ku-band S12 User Spot beam (active)', 'Ku-band S13 Spot beam (active)', 'Ku-band S14 Spot beam (active)', 'Ku-band S15 Spot beam (active)', 'Ku-band S16 Spot beam (active)', 'Ku-band S17 Spot beam (active)', 'Ku-band S18 Spot beam (active)', 'Ku-band S19 Spot beam (active)', 'Ku-band S20 Spot beam (active)', 'Ku-band S21 Spot beam (active)', 'Ku-band S22 Spot beam (active)', 'Ku-band S23 Spot beam (active)', 'Ku-band S24 Spot beam (active)']"
33,,
34,['https://satbeams.com/images/footprints/25E-L-Consolidated.jpg'],['L-band Consolidated beam (active)']
35,['https://satbeams.com/images/footprints/26E-Ku-MENA2.jpg'],['Ku-band MENA beam (active)']
36,"['https://satbeams.com/images/footprints/25E-Ku-EastB.jpg', 'https://satbeams.com/images/footprints/25E-Ku-MENAB.jpg', 'https://satbeams.com/images/footprints/25E-Ka-MENAB.jpg']","['Ku-band East beam (active)', 'Ku-band MENA beam (active)', 'Ka-band MENA beam (active)']"
37,"['https://satbeams.com/images/footprints/26E-Ku-Badr4BSS.jpg', 'https://satbeams.com/images/footprints/26E-Ku-Badr4FSS.jpg']","['Ku-band BSS Beam (active)', 'Ku-band FSS Beam (active)']"
38,"['https://satbeams.com/images/footprints/26E-C-High6.jpg', 'https://satbeams.com/images/footprints/26E-C-Medium6.jpg', 'https://satbeams.com/images/footprints/26E-Ku-BSS6.jpg']","['C-band High Power Beam (TP 21-24) (active)', 'C-band Medium Power Beam (TP 1-20) (active)', 'Ku-band BSS Beam (active)']"
39,"['https://satbeams.com/images/footprints/26E-Ku-CA.jpg', 'https://satbeams.com/images/footprints/26E-Ku-PanARABBSS.jpg', 'https://satbeams.com/images/footprints/26E-Ku-PanARAB.jpg', 'https://satbeams.com/images/footprints/26E-Ku-MAGHREB.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Steerable.jpg']","['Ku-band Central Asia Beam (active)', 'Ku-Band MENA BSS Beam (active)', 'Ku-Band MENA FSS Beam (active)', 'Ku-band Steerable (MAGHREB) BSS Beam (active)', 'Ka-band Steerable Beam (active)']"
40,"['https://satbeams.com/images/footprints/26E-Ku-EMENAB6.jpg', 'https://satbeams.com/images/footprints/26E-Ku-FSSCAsiaB6.jpg', 'https://satbeams.com/images/footprints/26E-Ku-FSSNWAfricaB6.jpg', 'https://satbeams.com/images/footprints/26E-Ku-FSSSAfricaB6.jpg', 'https://satbeams.com/images/footprints/26E-Ku-MENAB6.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot01.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot02.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot03.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot04.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot05.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot06.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot07.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot08.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot09A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot09B.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot10A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot10B.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot11A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot11B.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot12A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot12B.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot13A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot13B.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot14A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot14B.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot15A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot15B.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot16A.jpg', 'https://satbeams.com/images/footprints/26E-Ka-Spot16B.jpg']","['Ku-band Apx-30B East MENA beam (active)', 'Ku-band FSS Central Asia beam (active)', 'Ku-band FSS North West Africa beam (active)', 'Ku-band FSS South Africa beam (active)', 'Ku-band Apx-30B MENA beam (active)', 'Ka-band Spot01 User Spot beam (active)', 'Ka-band Spot02 User Spot beam (active)', 'Ka-band Spot03 User Spot beam (active)', 'Ka-band Spot04 User Spot beam (active)', 'Ka-band Spot05 User Spot beam (active)', 'Ka-band Spot06 User Spot beam (active)', 'Ka-band Spot07 User Spot beam (active)', 'Ka-band Spot08 User Spot beam (active)', 'Ka-band Spot09A User Spot beam (active)', 'Ka-band Spot09B User Spot beam (active)', 'Ka-band Spot10A User Spot beam (active)', 'Ka-band Spot10B User Spot beam (active)', 'Ka-band Spot11A User Spot beam (active)', 'Ka-band Spot11B User Spot beam (active)', 'Ka-band Spot12A User Spot beam (active)', 'Ka-band Spot12B User Spot beam (active)', 'Ka-band Spot13A User Spot beam (active)', 'Ka-band Spot13B User Spot beam (active)', 'Ka-band Spot14A User Spot beam (active)', 'Ka-band Spot14B User Spot beam (active)', 'Ka-band Spot15A User Spot beam (active)', 'Ka-band Spot15B User Spot beam (active)', 'Ka-band Spot16A User Spot beam (active)', 'Ka-band Spot16B User Spot beam (active)']"
41,[],[]
42,"['https://satbeams.com/images/footprints/28E-Ku-Europe2F.jpg', 'https://satbeams.com/images/footprints/28E-Ku-UK2F.jpg', 'https://satbeams.com/images/footprints/28E-Ku-WAfrica2F.jpg', 'https://satbeams.com/images/footprints/28E-Ka-Europe2F.jpg']","['Ku-band Europe beam (active)', 'Ku-band UK Spot beam (active)', 'Ku-band West Africa beam (active)', 'Ka-band Europe beam (active)']"
43,"['https://satbeams.com/images/footprints/28E-Ku-Europe2E.jpg', 'https://satbeams.com/images/footprints/28E-Ku-ME2E.jpg', 'https://satbeams.com/images/footprints/28E-Ku-UK2E.jpg', 'https://satbeams.com/images/footprints/28E-Ka-Europe2E.jpg']","['Ku-band Europe beam (active)', 'Ku-band Middle East beam (active)', 'Ku-band UK Spot beam (active)', 'Ka-band Europe beam (active)']"
44,"['https://satbeams.com/images/footprints/28E-Ku-Europe2G.jpg', 'https://satbeams.com/images/footprints/28E-Ku-UK2G.jpg', 'https://satbeams.com/images/footprints/28E-Ku-WAfrica2G.jpg', 'https://satbeams.com/images/footprints/28E-Ka-Interconnect2G.jpg']","['Ku-band Europe beam (active)', 'Ku-band UK Spot beam (active)', 'Ku-band West Africa beam (active)', 'Ka-band Interconnect beam (active)']"
45,"['https://satbeams.com/images/footprints/29E-X-Europe.jpg', 'https://satbeams.com/images/footprints/29E-X-Global.jpg', 'https://satbeams.com/images/footprints/29E-X-HOAfrica.jpg', 'https://satbeams.com/images/footprints/29E-X-ME.jpg', 'https://satbeams.com/images/footprints/29E-X-SWAsia.jpg']","['X-band Europe beam (active)', 'X-band Global beam (active)', 'X-band Horn of Africa beam (active)', 'X-band Middle East beam (active)', 'X-band Southwest Asia beam (active)']"
46,"['https://satbeams.com/images/footprints/31E-Ku-A30B6A.jpg', 'https://satbeams.com/images/footprints/31E-Ku-BSS6A.jpg', 'https://satbeams.com/images/footprints/31E-Ku-FSS6A.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Cons6A.jpg', 'https://satbeams.com/images/footprints/31E-Ka-GWSudan.jpg', 'https://satbeams.com/images/footprints/31E-Ka-S01.jpg', 'https://satbeams.com/images/footprints/31E-Ka-S02.jpg', 'https://satbeams.com/images/footprints/31E-Ka-S03.jpg', 'https://satbeams.com/images/footprints/31E-Ka-S04.jpg']","['Ku-band Appendix 30B beam (active)', 'Ku-band BSS beam (active)', 'Ku-band FSS beam (active)', 'Ka-band Consolidated Coverage beam (active)', 'Ka-band Sudan Gateway beam (active)', 'Ka-band User S01 beam (active)', 'Ka-band User S02 beam (active)', 'Ka-band User S03 beam (active)', 'Ka-band User S04 beam (active)']"
47,['https://satbeams.com/images/footprints/31E-Ka-Cluster.jpg'],['Ka-band Cluster Steerable beam (active)']
48,"['https://satbeams.com/images/footprints/31E-Ku-Africa5A.jpg', 'https://satbeams.com/images/footprints/31E-Ku-Africa5A2.jpg', 'https://satbeams.com/images/footprints/31E-Ku-East5A.jpg', 'https://satbeams.com/images/footprints/31E-Ku-MENA5A.jpg', 'https://satbeams.com/images/footprints/31E-Ku-Turkey5A.jpg', 'https://satbeams.com/images/footprints/31E-Ku-West5A.jpg', 'https://satbeams.com/images/footprints/31E-Ku-West5A2.jpg', 'https://satbeams.com/images/footprints/31E-Ku-WestAfrica5A.jpg']","['Ku-band Africa beam (active)', 'Ku-band Africa 2 beam (active)', 'Ku-band East beam (active)', 'Ku-band MENA beam (active)', 'Ku-band Turkey beam (active)', 'Ku-band West beam (active)', 'Ku-band West 2 beam (active)', 'Ku-band West Africa beam (active)']"
49,"['https://satbeams.com/images/footprints/31E-C-Appendix30B.jpg', 'https://satbeams.com/images/footprints/31E-C-MEA.jpg', 'https://satbeams.com/images/footprints/31E-Ku-CentralMENA.jpg', 'https://satbeams.com/images/footprints/31E-Ku-MAGHREB.jpg', 'https://satbeams.com/images/footprints/31E-Ku-MASHREQ.jpg', 'https://satbeams.com/images/footprints/31E-Ku-PanARAB.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Steerable.jpg']","['C-band Appendix 30B beam (active)', 'C-band Middle East and Africa beam (active)', 'Ku-band Central Middle East and North Africa beam (active)', 'Ku-band MAGHREB beam (active)', 'Ku-band MASHREQ beam (active)', 'Ku-band Pan-Arabic beam (active)', 'Ka-band Steerable beam (active)']"
50,"['https://satbeams.com/images/footprints/31E-Ka-Spot03.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot05.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot17.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot21.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot22.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot23.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot24.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot25.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot26.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot28.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot29.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot30.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot31.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot32.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot33.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot34.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot35.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot36.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot40.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot41.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot42.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot43.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot44.jpg', 'https://satbeams.com/images/footprints/31E-Ka-Spot45.jpg']","['Ka-band Spot03 User beam (active)', 'Ka-band Spot05 User beam (active)', 'Ka-band Spot17 User beam (active)', 'Ka-band Spot21 User beam (active)', 'Ka-band Spot22 User beam (active)', 'Ka-band Spot 23 (Libya) beam (active)', 'Ka-band Spot24 User beam (active)', 'Ka-band Spot 25 (Iraq-Syria) beam (active)', 'Ka-band Spot 26 beam (active)', 'Ka-band Spot28 User beam (active)', 'Ka-band Spot29 User beam (active)', 'Ka-band Spot 30 (Afghanistan) beam (active)', 'Ka-band Spot31 User beam (active)', 'Ka-band Spot32 User beam (active)', 'Ka-band Spot33 User beam (active)', 'Ka-band Spot34 User beam (active)', 'Ka-band Spot35 User beam (active)', 'Ka-band Spot36 User beam (active)', 'Ka-band Spot40 User beam (active)', 'Ka-band Spot41 User beam (active)', 'Ka-band Spot42 User beam (active)', 'Ka-band Spot43 User beam (active)', 'Ka-band Spot44 User beam (active)', 'Ka-band Spot45 User beam (active)']"
51,['https://satbeams.com/images/footprints/33E-C-EMEAF.jpg'],['C-band Europe Middle East and Africa beam (active)']
52,['https://satbeams.com/images/footprints/33E-Ku-WideE.jpg'],['Ku-band Wide beam (active)']
53,"['https://satbeams.com/images/footprints/33E-Ku-AFKH.jpg', 'https://satbeams.com/images/footprints/33E-Ku-AFKV.jpg']","['Ku-band AFKH (Africa) beam (active)', 'Ku-band AFKV (Africa) beam (active)']"
54,"['https://satbeams.com/images/footprints/36E-Ku-Europe7.jpg', 'https://satbeams.com/images/footprints/36E-Ku-Russia7.jpg', 'https://satbeams.com/images/footprints/36E-Ku-SAfrica7.jpg', 'https://satbeams.com/images/footprints/36E-Ku-Steerable7R.jpg', 'https://satbeams.com/images/footprints/36E-Ku-SubSahara7.jpg']","['Ku-band Eurasia Beam (active)', 'Ku-band Russia Beam (active)', 'Ku-band South Africa Beam (active)', 'Ku-band Steerable Beam (active)', 'Ku-band Sub Sahara Beam (active)']"
55,"['https://satbeams.com/images/footprints/36E-Ku-AfricaAMU1.jpg', 'https://satbeams.com/images/footprints/36E-Ku-RussiaAMU1.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot1.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot2.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot3.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot4.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot5.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot6.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot7.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot8.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot9.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot10.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot11.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot12.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot13.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot14.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot15.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot16.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot17.jpg', 'https://satbeams.com/images/footprints/36E-Ka-Spot18.jpg']","['Ku-band Africa beam (active)', 'Ku-band Russia beam (active)', 'Ka-band Spot 1 beam (active)', 'Ka-band Spot 2 beam (active)', 'Ka-band Spot 3 beam (active)', 'Ka-band Spot 4 beam (active)', 'Ka-band Spot 5 beam (active)', 'Ka-band Spot 6 beam (active)', 'Ka-band Spot 7 beam (active)', 'Ka-band Spot 8 beam (active)', 'Ka-band Spot 9 beam (active)', 'Ka-band Spot 10 beam (active)', 'Ka-band Spot 11 beam (active)', 'Ka-band Spot 12 beam (active)', 'Ka-band Spot 13 beam (active)', 'Ka-band Spot 14 beam (active)', 'Ka-band Spot 15 beam (active)', 'Ka-band Spot 16 beam (active)', 'Ka-band Spot 17 beam (active)', 'Ka-band Spot 18 beam (active)']"
56,"['https://satbeams.com/images/footprints/38E-C-P2C.jpg', 'https://satbeams.com/images/footprints/38E-Ku-P2Ku.jpg']","['C-band High Power beam (active)', 'Ku-band Pakistan, Central/South Asia beam (active)']"
57,,
58,"['https://satbeams.com/images/footprints/39E-Ku-Africa3.jpg', 'https://satbeams.com/images/footprints/39E-Ku-EuropeBSS3.jpg', 'https://satbeams.com/images/footprints/39E-Ku-EuropeFSS3.jpg', 'https://satbeams.com/images/footprints/39E-Ku-ME3.jpg', 'https://satbeams.com/images/footprints/39E-Ka-Europe3.jpg']","['Ku-band African beam (active)', 'Ku-band European BSS beam (active)', 'Ku-band European FSS beam (active)', 'Ku-band Middle East beam (active)', 'Ka-band Europe beam (active)']"
59,"['https://satbeams.com/images/footprints/39E-Ku-EuropeBSS4.jpg', 'https://satbeams.com/images/footprints/39E-Ku-EuropeFSS4.jpg', 'https://satbeams.com/images/footprints/39E-Ku-EuropeFSS4A30B.jpg', 'https://satbeams.com/images/footprints/39E-Ku-ME4.jpg', 'https://satbeams.com/images/footprints/39E-Ku-Africa4.jpg']","['Ku-band Europe BSS beam (active)', 'Ku-band Europe FSS beam (active)', 'Ku-band Europe FSS App30B beam (active)', 'Ku-band Middle East beam (active)', 'Ku-band South Africa beam (active)']"
60,"['https://satbeams.com/images/footprints/40E-C-Fixed7.jpg', 'https://satbeams.com/images/footprints/40E-C-Steerable7.jpg', 'https://satbeams.com/images/footprints/40E-Ku-Fixed71.jpg', 'https://satbeams.com/images/footprints/40E-Ku-Fixed72.jpg', 'https://satbeams.com/images/footprints/40E-Ku-Fixed73.jpg', 'https://satbeams.com/images/footprints/40E-Ku-Steerable7.jpg']","['C-band Fixed beam (active)', 'C-band Steerable beam (active)', 'Ku-band Fixed 1 beam (active)', 'Ku-band Fixed 2 beam (active)', 'Ku-band Fixed 3 beam (active)', 'Ku-band Steerable beam (active)']"
61,"['https://satbeams.com/images/footprints/42E-Ku-Africa4A.jpg', 'https://satbeams.com/images/footprints/42E-Ku-BSSEast4A.jpg', 'https://satbeams.com/images/footprints/42E-Ku-Turkey4A.jpg', 'https://satbeams.com/images/footprints/42E-Ku-BSSWest4A.jpg', 'https://satbeams.com/images/footprints/42E-Ka-Europe4A.jpg']","['Ku-band Africa beam (active)', 'Ku-band East BSS beam (active)', 'Ku-band Turkey beam (active)', 'Ku-band West BSS beam (active)', 'Ka-band Europe beam (active)']"
62,"['https://satbeams.com/images/footprints/42E-Ku-East5B.jpg', 'https://satbeams.com/images/footprints/42E-Ku-MiddleEast5B.jpg', 'https://satbeams.com/images/footprints/42E-Ku-Turkey5B.jpg', 'https://satbeams.com/images/footprints/42E-Ku-West5B.jpg', 'https://satbeams.com/images/footprints/42E-Ku-WestNew5B.jpg', 'https://satbeams.com/images/footprints/42E-Ka-Spots5B.jpg']","['Ku-band East beam (active)', 'Ku-band Middle East beam (active)', 'Ku-band Turkey beam (active)', 'Ku-band West beam (active)', 'Ku-band West New beam (active)', 'Ka-band Consolidated Multispot beam (active)']"
